,home_team,empate_home,gano_home,perdio_home,empate_away,perdio_away,gano_away,gano,perdio,empate,num_partidos,gano_perc,perdio_perc,empate_perc,tournament_name,index_tournament
0,America,3.0,16.0,3.0,5.0,5.0,11.0,27.0,8.0,8.0,43.0,0.627906976744186,0.18604651162790697,0.18604651162790697,temporada 1975 1976,0
1,Atlante,10.0,2.0,7.0,7.0,11.0,2.0,4.0,18.0,17.0,39.0,0.10256410256410256,0.46153846153846156,0.4358974358974359,temporada 1975 1976,0
2,Atlas,4.0,8.0,7.0,6.0,7.0,5.0,13.0,14.0,10.0,37.0,0.35135135135135137,0.3783783783783784,0.2702702702702703,temporada 1975 1976,0
3,Atletico Espanol,11.0,6.0,1.0,6.0,9.0,4.0,10.0,10.0,17.0,37.0,0.2702702702702703,0.2702702702702703,0.4594594594594595,temporada 1975 1976,0
4,Chivas,5.0,6.0,7.0,8.0,6.0,5.0,11.0,13.0,13.0,37.0,0.2972972972972973,0.35135135135135137,0.35135135135135137,temporada 1975 1976,0
5,Cruz Azul,6.0,11.0,3.0,8.0,7.0,4.0,15.0,10.0,14.0,39.0,0.38461538461538464,0.2564102564102564,0.358974358974359,temporada 1975 1976,0
6,Curtidores,9.0,7.0,4.0,11.0,7.0,3.0,10.0,11.0,20.0,41.0,0.24390243902439024,0.2682926829268293,0.4878048780487805,temporada 1975 1976,0
7,Estudiantes,6.0,8.0,6.0,6.0,8.0,5.0,13.0,14.0,12.0,39.0,0.3333333333333333,0.358974358974359,0.3076923076923077,temporada 1975 1976,0
8,Jalisco,7.0,7.0,4.0,6.0,10.0,3.0,10.0,14.0,13.0,37.0,0.2702702702702703,0.3783783783783784,0.35135135135135137,temporada 1975 1976,0
9,Leon,6.0,10.0,4.0,6.0,7.0,6.0,16.0,11.0,12.0,39.0,0.41025641025641024,0.28205128205128205,0.3076923076923077,temporada 1975 1976,0
10,Leones Negros,9.0,9.0,3.0,5.0,8.0,9.0,18.0,11.0,14.0,43.0,0.4186046511627907,0.2558139534883721,0.32558139534883723,temporada 1975 1976,0
11,Monterrey,5.0,10.0,5.0,8.0,6.0,7.0,17.0,11.0,13.0,41.0,0.4146341463414634,0.2682926829268293,0.3170731707317073,temporada 1975 1976,0
12,Potosino,3.0,9.0,8.0,3.0,14.0,2.0,11.0,22.0,6.0,39.0,0.28205128205128205,0.5641025641025641,0.15384615384615385,temporada 1975 1976,0
13,Puebla,5.0,7.0,6.0,5.0,12.0,2.0,9.0,18.0,10.0,37.0,0.24324324324324326,0.4864864864864865,0.2702702702702703,temporada 1975 1976,0
14,Pumas,4.0,15.0,1.0,9.0,7.0,3.0,18.0,8.0,13.0,39.0,0.46153846153846156,0.20512820512820512,0.3333333333333333,temporada 1975 1976,0
15,Santos,8.0,6.0,5.0,7.0,6.0,5.0,11.0,11.0,15.0,37.0,0.2972972972972973,0.2972972972972973,0.40540540540540543,temporada 1975 1976,0
16,Tigres,8.0,9.0,2.0,5.0,10.0,3.0,12.0,12.0,13.0,37.0,0.32432432432432434,0.32432432432432434,0.35135135135135137,temporada 1975 1976,0
17,Toluca,6.0,9.0,3.0,6.0,8.0,5.0,14.0,11.0,12.0,37.0,0.3783783783783784,0.2972972972972973,0.32432432432432434,temporada 1975 1976,0
18,Veracruz,8.0,7.0,3.0,4.0,13.0,2.0,9.0,16.0,12.0,37.0,0.24324324324324326,0.43243243243243246,0.32432432432432434,temporada 1975 1976,0
19,Zacatepec,3.0,8.0,8.0,5.0,9.0,4.0,12.0,17.0,8.0,37.0,0.32432432432432434,0.4594594594594595,0.21621621621621623,temporada 1975 1976,0
20,America,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,liguilla 1976 1977,1
21,Atletico Espanol,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.5,0.5,liguilla 1976 1977,1
22,Chiapas FC,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1976 1977,1
23,Chivas,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,liguilla 1976 1977,1
24,Cruz Azul,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,liguilla 1976 1977,1
25,Leones Negros,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,liguilla 1976 1977,1
26,Potosino,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,liguilla 1976 1977,1
27,Pumas,1.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,7.0,0.5714285714285714,0.0,0.42857142857142855,liguilla 1976 1977,1
28,Tigres,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1976 1977,1
29,Zacatepec,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1976 1977,1
30,America,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,liguilla 1977 1978,2
31,Atlas,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1977 1978,2
32,Cruz Azul,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1977 1978,2
33,Curtidores,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,liguilla 1977 1978,2
34,Estudiantes,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,liguilla 1977 1978,2
35,Leones Negros,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1977 1978,2
36,Pumas,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1977 1978,2
37,Tampico Madero,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,liguilla 1977 1978,2
38,Tigres,0.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,liguilla 1977 1978,2
39,Toluca,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1977 1978,2
40,America,0.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,liguilla 1978 1979,3
41,Cruz Azul,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1978 1979,3
42,Monterrey,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,liguilla 1978 1979,3
43,Potosino,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,liguilla 1978 1979,3
44,Pumas,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,5.0,0.4,0.0,0.6,liguilla 1978 1979,3
45,Tigres,1.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,5.0,0.6,0.0,0.4,liguilla 1978 1979,3
46,Toluca,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,liguilla 1978 1979,3
47,Zacatepec,2.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,liguilla 1978 1979,3
48,America,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,liguilla 1979 1980,4
49,Atlante,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,liguilla 1979 1980,4
50,Cruz Azul,1.0,2.0,1.0,0.0,1.0,3.0,5.0,2.0,0.0,7.0,0.7142857142857143,0.2857142857142857,0.0,liguilla 1979 1980,4
51,Curtidores,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1979 1980,4
52,Jalisco,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1979 1980,4
53,Pumas,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,liguilla 1979 1980,4
54,Tampico Madero,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,5.0,0.0,0.6,0.4,liguilla 1979 1980,4
55,Tigres,1.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,4.0,6.0,0.3333333333333333,0.0,0.6666666666666666,liguilla 1979 1980,4
56,Toros Neza,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,liguilla 1979 1980,4
57,Zacatepec,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,liguilla 1979 1980,4
58,Atlas,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1980 1981,5
59,Atletico Espanol,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1980 1981,5
60,Chivas,1.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,5.0,0.4,0.6,0.0,liguilla 1980 1981,5
61,Cruz Azul,0.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,liguilla 1980 1981,5
62,Curtidores,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,liguilla 1980 1981,5
63,Estudiantes,2.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,liguilla 1980 1981,5
64,Pumas,0.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,liguilla 1980 1981,5
65,Toluca,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,liguilla 1980 1981,5
66,Toros Neza,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,liguilla 1980 1981,5
67,Zacatepec,1.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,liguilla 1980 1981,5
68,America,8.0,11.0,2.0,10.0,7.0,4.0,15.0,9.0,18.0,42.0,0.35714285714285715,0.21428571428571427,0.42857142857142855,temporada 1981 1982,6
69,Atlante,11.0,8.0,3.0,7.0,4.0,11.0,19.0,7.0,18.0,44.0,0.4318181818181818,0.1590909090909091,0.4090909090909091,temporada 1981 1982,6
70,Atlas,5.0,7.0,7.0,5.0,12.0,2.0,9.0,19.0,10.0,38.0,0.23684210526315788,0.5,0.2631578947368421,temporada 1981 1982,6
71,Atletico Espanol,9.0,6.0,5.0,7.0,9.0,4.0,10.0,14.0,16.0,40.0,0.25,0.35,0.4,temporada 1981 1982,6
72,Campesinos,9.0,7.0,3.0,8.0,8.0,3.0,10.0,11.0,17.0,38.0,0.2631578947368421,0.2894736842105263,0.4473684210526316,temporada 1981 1982,6
73,Chivas,8.0,3.0,8.0,12.0,6.0,1.0,4.0,14.0,20.0,38.0,0.10526315789473684,0.3684210526315789,0.5263157894736842,temporada 1981 1982,6
74,Cruz Azul,8.0,6.0,5.0,9.0,3.0,7.0,13.0,8.0,17.0,38.0,0.34210526315789475,0.21052631578947367,0.4473684210526316,temporada 1981 1982,6
75,Estudiantes,10.0,5.0,4.0,6.0,9.0,4.0,9.0,13.0,16.0,38.0,0.23684210526315788,0.34210526315789475,0.42105263157894735,temporada 1981 1982,6
76,Leon,11.0,4.0,4.0,7.0,11.0,1.0,5.0,15.0,18.0,38.0,0.13157894736842105,0.39473684210526316,0.47368421052631576,temporada 1981 1982,6
77,Leones Negros,10.0,6.0,4.0,14.0,4.0,2.0,8.0,8.0,24.0,40.0,0.2,0.2,0.6,temporada 1981 1982,6
78,Monterrey,13.0,4.0,3.0,10.0,6.0,4.0,8.0,9.0,23.0,40.0,0.2,0.225,0.575,temporada 1981 1982,6
79,Morelia,15.0,2.0,2.0,15.0,2.0,2.0,4.0,4.0,30.0,38.0,0.10526315789473684,0.10526315789473684,0.7894736842105263,temporada 1981 1982,6
80,Potosino,7.0,11.0,1.0,12.0,7.0,0.0,0.0,8.0,19.0,27.0,0.0,0.2962962962962963,0.7037037037037037,temporada 1981 1982,6
81,Puebla,8.0,8.0,3.0,7.0,7.0,5.0,13.0,10.0,15.0,38.0,0.34210526315789475,0.2631578947368421,0.39473684210526316,temporada 1981 1982,6
82,Pumas,12.0,4.0,3.0,5.0,8.0,6.0,10.0,11.0,17.0,38.0,0.2631578947368421,0.2894736842105263,0.4473684210526316,temporada 1981 1982,6
83,Tampico Madero,12.0,4.0,3.0,16.0,2.0,1.0,5.0,5.0,28.0,38.0,0.13157894736842105,0.13157894736842105,0.7368421052631579,temporada 1981 1982,6
84,Tigres,7.0,11.0,4.0,12.0,6.0,4.0,15.0,10.0,19.0,44.0,0.3409090909090909,0.22727272727272727,0.4318181818181818,temporada 1981 1982,6
85,Toluca,11.0,4.0,4.0,8.0,7.0,4.0,8.0,11.0,19.0,38.0,0.21052631578947367,0.2894736842105263,0.5,temporada 1981 1982,6
86,Toros Neza,10.0,9.0,2.0,12.0,6.0,3.0,12.0,8.0,22.0,42.0,0.2857142857142857,0.19047619047619047,0.5238095238095238,temporada 1981 1982,6
87,Zacatepec,8.0,10.0,2.0,10.0,6.0,4.0,14.0,8.0,18.0,40.0,0.35,0.2,0.45,temporada 1981 1982,6
88,America,5.0,14.0,1.0,11.0,3.0,7.0,21.0,4.0,16.0,41.0,0.5121951219512195,0.0975609756097561,0.3902439024390244,temporada 1982 1983,7
89,Atlante,15.0,1.0,3.0,17.0,1.0,2.0,3.0,4.0,32.0,39.0,0.07692307692307693,0.10256410256410256,0.8205128205128205,temporada 1982 1983,7
90,Atlas,12.0,4.0,2.0,8.0,7.0,4.0,8.0,9.0,20.0,37.0,0.21621621621621623,0.24324324324324326,0.5405405405405406,temporada 1982 1983,7
91,Chivas,10.0,9.0,3.0,9.0,7.0,5.0,14.0,10.0,19.0,43.0,0.32558139534883723,0.23255813953488372,0.4418604651162791,temporada 1982 1983,7
92,Cruz Azul,9.0,8.0,2.0,9.0,8.0,1.0,9.0,10.0,18.0,37.0,0.24324324324324326,0.2702702702702703,0.4864864864864865,temporada 1982 1983,7
93,Estudiantes,8.0,8.0,3.0,8.0,7.0,5.0,13.0,10.0,16.0,39.0,0.3333333333333333,0.2564102564102564,0.41025641025641024,temporada 1982 1983,7
94,Leon,15.0,3.0,1.0,12.0,3.0,3.0,6.0,4.0,27.0,37.0,0.16216216216216217,0.10810810810810811,0.7297297297297297,temporada 1982 1983,7
95,Leones Negros,9.0,8.0,3.0,11.0,7.0,3.0,11.0,10.0,20.0,41.0,0.2682926829268293,0.24390243902439024,0.4878048780487805,temporada 1982 1983,7
96,Monterrey,11.0,4.0,3.0,7.0,11.0,1.0,5.0,14.0,18.0,37.0,0.13513513513513514,0.3783783783783784,0.4864864864864865,temporada 1982 1983,7
97,Morelia,12.0,6.0,2.0,10.0,8.0,1.0,7.0,10.0,22.0,39.0,0.1794871794871795,0.2564102564102564,0.5641025641025641,temporada 1982 1983,7
98,Necaxa,9.0,6.0,3.0,10.0,8.0,1.0,7.0,11.0,19.0,37.0,0.1891891891891892,0.2972972972972973,0.5135135135135135,temporada 1982 1983,7
99,Oaxtepec,12.0,2.0,4.0,14.0,2.0,3.0,5.0,6.0,26.0,37.0,0.13513513513513514,0.16216216216216217,0.7027027027027027,temporada 1982 1983,7
100,Potosino,6.0,8.0,5.0,10.0,8.0,2.0,10.0,13.0,16.0,39.0,0.2564102564102564,0.3333333333333333,0.41025641025641024,temporada 1982 1983,7
101,Puebla,10.0,11.0,2.0,9.0,8.0,3.0,14.0,10.0,19.0,43.0,0.32558139534883723,0.23255813953488372,0.4418604651162791,temporada 1982 1983,7
102,Pumas,8.0,7.0,3.0,7.0,7.0,5.0,12.0,10.0,15.0,37.0,0.32432432432432434,0.2702702702702703,0.40540540540540543,temporada 1982 1983,7
103,Tampico Madero,7.0,9.0,2.0,8.0,11.0,0.0,0.0,13.0,15.0,28.0,0.0,0.4642857142857143,0.5357142857142857,temporada 1982 1983,7
104,Tigres,9.0,5.0,5.0,6.0,9.0,3.0,8.0,14.0,15.0,37.0,0.21621621621621623,0.3783783783783784,0.40540540540540543,temporada 1982 1983,7
105,Toluca,10.0,9.0,1.0,9.0,7.0,3.0,12.0,8.0,19.0,39.0,0.3076923076923077,0.20512820512820512,0.48717948717948717,temporada 1982 1983,7
106,Toros Neza,8.0,6.0,5.0,11.0,6.0,1.0,7.0,11.0,19.0,37.0,0.1891891891891892,0.2972972972972973,0.5135135135135135,temporada 1982 1983,7
107,Zacatepec,19.0,1.0,0.0,18.0,1.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,1.0,temporada 1982 1983,7
108,America,10.0,10.0,2.0,10.0,3.0,9.0,19.0,5.0,20.0,44.0,0.4318181818181818,0.11363636363636363,0.45454545454545453,temporada 1983 1984,8
109,Atlante,10.0,8.0,3.0,5.0,5.0,9.0,17.0,8.0,15.0,40.0,0.425,0.2,0.375,temporada 1983 1984,8
110,Atlas,7.0,7.0,5.0,9.0,8.0,2.0,9.0,13.0,16.0,38.0,0.23684210526315788,0.34210526315789475,0.42105263157894735,temporada 1983 1984,8
111,Chivas,8.0,11.0,3.0,11.0,7.0,4.0,15.0,10.0,19.0,44.0,0.3409090909090909,0.22727272727272727,0.4318181818181818,temporada 1983 1984,8
112,Cruz Azul,7.0,8.0,5.0,10.0,7.0,5.0,13.0,12.0,17.0,42.0,0.30952380952380953,0.2857142857142857,0.40476190476190477,temporada 1983 1984,8
113,Curtidores,7.0,5.0,7.0,4.0,14.0,1.0,6.0,21.0,11.0,38.0,0.15789473684210525,0.5526315789473685,0.2894736842105263,temporada 1983 1984,8
114,Estudiantes,8.0,10.0,2.0,9.0,6.0,5.0,15.0,8.0,17.0,40.0,0.375,0.2,0.425,temporada 1983 1984,8
115,Leon,7.0,8.0,4.0,6.0,10.0,3.0,11.0,14.0,13.0,38.0,0.2894736842105263,0.3684210526315789,0.34210526315789475,temporada 1983 1984,8
116,Leones Negros,9.0,7.0,3.0,8.0,9.0,2.0,9.0,12.0,17.0,38.0,0.23684210526315788,0.3157894736842105,0.4473684210526316,temporada 1983 1984,8
117,Monterrey,7.0,10.0,3.0,8.0,10.0,2.0,12.0,13.0,15.0,40.0,0.3,0.325,0.375,temporada 1983 1984,8
118,Morelia,6.0,10.0,3.0,6.0,9.0,4.0,14.0,12.0,12.0,38.0,0.3684210526315789,0.3157894736842105,0.3157894736842105,temporada 1983 1984,8
119,Necaxa,6.0,7.0,6.0,9.0,8.0,2.0,9.0,14.0,15.0,38.0,0.23684210526315788,0.3684210526315789,0.39473684210526316,temporada 1983 1984,8
120,Oaxtepec,7.0,6.0,6.0,8.0,9.0,2.0,8.0,15.0,15.0,38.0,0.21052631578947367,0.39473684210526316,0.39473684210526316,temporada 1983 1984,8
121,Potosino,10.0,7.0,2.0,3.0,15.0,1.0,8.0,17.0,13.0,38.0,0.21052631578947367,0.4473684210526316,0.34210526315789475,temporada 1983 1984,8
122,Puebla,10.0,7.0,2.0,4.0,11.0,4.0,11.0,13.0,14.0,38.0,0.2894736842105263,0.34210526315789475,0.3684210526315789,temporada 1983 1984,8
123,Pumas,7.0,10.0,4.0,9.0,4.0,8.0,18.0,8.0,16.0,42.0,0.42857142857142855,0.19047619047619047,0.38095238095238093,temporada 1983 1984,8
124,Tampico Madero,7.0,11.0,1.0,8.0,10.0,1.0,12.0,11.0,15.0,38.0,0.3157894736842105,0.2894736842105263,0.39473684210526316,temporada 1983 1984,8
125,Tigres,6.0,11.0,3.0,8.0,9.0,3.0,14.0,12.0,14.0,40.0,0.35,0.3,0.35,temporada 1983 1984,8
126,Toluca,4.0,11.0,4.0,7.0,10.0,2.0,13.0,14.0,11.0,38.0,0.34210526315789475,0.3684210526315789,0.2894736842105263,temporada 1983 1984,8
127,Toros Neza,17.0,1.0,1.0,18.0,1.0,0.0,0.0,2.0,35.0,37.0,0.0,0.05405405405405406,0.9459459459459459,temporada 1983 1984,8
128,America,8.0,12.0,1.0,8.0,7.0,7.0,19.0,8.0,16.0,43.0,0.4418604651162791,0.18604651162790697,0.37209302325581395,temporada 1984 1985,9
129,Atlante,4.0,11.0,4.0,8.0,5.0,4.0,15.0,9.0,12.0,36.0,0.4166666666666667,0.25,0.3333333333333333,temporada 1984 1985,9
130,Atlas,7.0,10.0,4.0,8.0,6.0,5.0,15.0,10.0,15.0,40.0,0.375,0.25,0.375,temporada 1984 1985,9
131,Chivas,7.0,9.0,2.0,6.0,8.0,6.0,15.0,10.0,13.0,38.0,0.39473684210526316,0.2631578947368421,0.34210526315789475,temporada 1984 1985,9
132,Cruz Azul,6.0,10.0,4.0,8.0,4.0,6.0,16.0,8.0,14.0,38.0,0.42105263157894735,0.21052631578947367,0.3684210526315789,temporada 1984 1985,9
133,Estudiantes,9.0,6.0,2.0,4.0,11.0,4.0,10.0,13.0,13.0,36.0,0.2777777777777778,0.3611111111111111,0.3611111111111111,temporada 1984 1985,9
134,Leon,12.0,6.0,1.0,8.0,9.0,4.0,10.0,10.0,20.0,40.0,0.25,0.25,0.5,temporada 1984 1985,9
135,Leones Negros,7.0,10.0,3.0,7.0,3.0,8.0,18.0,6.0,14.0,38.0,0.47368421052631576,0.15789473684210525,0.3684210526315789,temporada 1984 1985,9
136,Monterrey,9.0,6.0,3.0,5.0,10.0,3.0,9.0,13.0,14.0,36.0,0.25,0.3611111111111111,0.3888888888888889,temporada 1984 1985,9
137,Morelia,7.0,5.0,5.0,9.0,9.0,1.0,6.0,14.0,16.0,36.0,0.16666666666666666,0.3888888888888889,0.4444444444444444,temporada 1984 1985,9
138,Necaxa,8.0,4.0,7.0,7.0,9.0,1.0,5.0,16.0,15.0,36.0,0.1388888888888889,0.4444444444444444,0.4166666666666667,temporada 1984 1985,9
139,Oaxtepec,7.0,10.0,2.0,5.0,11.0,1.0,11.0,13.0,12.0,36.0,0.3055555555555556,0.3611111111111111,0.3333333333333333,temporada 1984 1985,9
140,Potosino,10.0,5.0,4.0,9.0,7.0,1.0,6.0,11.0,19.0,36.0,0.16666666666666666,0.3055555555555556,0.5277777777777778,temporada 1984 1985,9
141,Puebla,6.0,12.0,2.0,5.0,12.0,1.0,13.0,14.0,11.0,38.0,0.34210526315789475,0.3684210526315789,0.2894736842105263,temporada 1984 1985,9
142,Pumas,2.0,14.0,4.0,8.0,6.0,9.0,23.0,10.0,10.0,43.0,0.5348837209302325,0.23255813953488372,0.23255813953488372,temporada 1984 1985,9
143,Tampico Madero,2.0,15.0,1.0,7.0,10.0,1.0,16.0,11.0,9.0,36.0,0.4444444444444444,0.3055555555555556,0.25,temporada 1984 1985,9
144,Tigres,3.0,11.0,4.0,6.0,11.0,1.0,12.0,15.0,9.0,36.0,0.3333333333333333,0.4166666666666667,0.25,temporada 1984 1985,9
145,Toluca,9.0,6.0,2.0,6.0,13.0,0.0,0.0,15.0,15.0,30.0,0.0,0.5,0.5,temporada 1984 1985,9
146,Toros Neza,7.0,5.0,5.0,4.0,12.0,3.0,8.0,17.0,11.0,36.0,0.2222222222222222,0.4722222222222222,0.3055555555555556,temporada 1984 1985,9
147,Zacatepec,2.0,8.0,8.0,4.0,12.0,2.0,10.0,20.0,6.0,36.0,0.2777777777777778,0.5555555555555556,0.16666666666666666,temporada 1984 1985,9
148,America,8.0,11.0,2.0,11.0,5.0,5.0,16.0,7.0,19.0,42.0,0.38095238095238093,0.16666666666666666,0.4523809523809524,temporada 1986 1987,10
149,Angeles,10.0,7.0,3.0,7.0,11.0,2.0,9.0,14.0,17.0,40.0,0.225,0.35,0.425,temporada 1986 1987,10
150,Atlante,9.0,7.0,4.0,9.0,10.0,1.0,8.0,14.0,18.0,40.0,0.2,0.35,0.45,temporada 1986 1987,10
151,Atlas,8.0,6.0,6.0,8.0,9.0,3.0,9.0,15.0,16.0,40.0,0.225,0.375,0.4,temporada 1986 1987,10
152,Chivas,7.0,14.0,2.0,8.0,5.0,10.0,24.0,7.0,15.0,46.0,0.5217391304347826,0.15217391304347827,0.32608695652173914,temporada 1986 1987,10
153,Cobras,13.0,4.0,3.0,8.0,10.0,2.0,6.0,13.0,21.0,40.0,0.15,0.325,0.525,temporada 1986 1987,10
154,Cruz Azul,9.0,12.0,2.0,10.0,6.0,7.0,19.0,8.0,19.0,46.0,0.41304347826086957,0.17391304347826086,0.41304347826086957,temporada 1986 1987,10
155,Estudiantes,11.0,6.0,4.0,13.0,6.0,2.0,8.0,10.0,24.0,42.0,0.19047619047619047,0.23809523809523808,0.5714285714285714,temporada 1986 1987,10
156,Irapuato,11.0,7.0,2.0,10.0,9.0,1.0,8.0,11.0,21.0,40.0,0.2,0.275,0.525,temporada 1986 1987,10
157,Leon,6.0,8.0,6.0,6.0,12.0,2.0,10.0,18.0,12.0,40.0,0.25,0.45,0.3,temporada 1986 1987,10
158,Leones Negros,11.0,7.0,2.0,7.0,10.0,3.0,10.0,12.0,18.0,40.0,0.25,0.3,0.45,temporada 1986 1987,10
159,Monterrey,6.0,11.0,4.0,4.0,14.0,3.0,14.0,18.0,10.0,42.0,0.3333333333333333,0.42857142857142855,0.23809523809523808,temporada 1986 1987,10
160,Morelia,5.0,14.0,3.0,8.0,9.0,5.0,19.0,12.0,13.0,44.0,0.4318181818181818,0.2727272727272727,0.29545454545454547,temporada 1986 1987,10
161,Necaxa,12.0,3.0,5.0,12.0,4.0,4.0,7.0,9.0,24.0,40.0,0.175,0.225,0.6,temporada 1986 1987,10
162,Potosino,12.0,7.0,1.0,9.0,9.0,2.0,9.0,10.0,21.0,40.0,0.225,0.25,0.525,temporada 1986 1987,10
163,Puebla,5.0,10.0,7.0,10.0,7.0,5.0,15.0,14.0,15.0,44.0,0.3409090909090909,0.3181818181818182,0.3409090909090909,temporada 1986 1987,10
164,Pumas,7.0,7.0,6.0,10.0,6.0,4.0,11.0,12.0,17.0,40.0,0.275,0.3,0.425,temporada 1986 1987,10
165,Tampico Madero,5.0,10.0,5.0,8.0,8.0,4.0,14.0,13.0,13.0,40.0,0.35,0.325,0.325,temporada 1986 1987,10
166,Tigres,15.0,6.0,0.0,11.0,7.0,3.0,9.0,0.0,26.0,35.0,0.2571428571428571,0.0,0.7428571428571429,temporada 1986 1987,10
167,Toluca,13.0,5.0,2.0,13.0,5.0,2.0,7.0,7.0,26.0,40.0,0.175,0.175,0.65,temporada 1986 1987,10
168,Toros Neza,6.0,8.0,6.0,7.0,8.0,5.0,13.0,14.0,13.0,40.0,0.325,0.35,0.325,temporada 1986 1987,10
169,America,5.0,15.0,2.0,5.0,6.0,11.0,26.0,8.0,10.0,44.0,0.5909090909090909,0.18181818181818182,0.22727272727272727,temporada 1987 1988,11
170,Angeles,6.0,8.0,5.0,6.0,12.0,1.0,9.0,17.0,12.0,38.0,0.23684210526315788,0.4473684210526316,0.3157894736842105,temporada 1987 1988,11
171,Atlante,5.0,9.0,5.0,5.0,8.0,6.0,15.0,13.0,10.0,38.0,0.39473684210526316,0.34210526315789475,0.2631578947368421,temporada 1987 1988,11
172,Atlas,4.0,10.0,5.0,7.0,11.0,1.0,11.0,16.0,11.0,38.0,0.2894736842105263,0.42105263157894735,0.2894736842105263,temporada 1987 1988,11
173,Chivas,6.0,11.0,3.0,6.0,8.0,6.0,17.0,11.0,12.0,40.0,0.425,0.275,0.3,temporada 1987 1988,11
